GEOID10,FID,BDNAME,BDNUM,TEXT_NBR,GEO_ID,NAME_x,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017
270531067002003,42,Lowry Hill East,45,45,1000000US270531067002003,"Block 2003, Block Group 2, Census Tract 1067, Hennepin County, Minnesota",96,77,10,4,3,0,1,1,96,92,75,9,4,3,0,0,1,4,2,1,0,0,0,1,0
270531067002004,42,Lowry Hill East,45,45,1000000US270531067002004,"Block 2004, Block Group 2, Census Tract 1067, Hennepin County, Minnesota",12,9,0,0,0,0,0,3,12,12,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0
270531067002005,42,Lowry Hill East,45,45,1000000US270531067002005,"Block 2005, Block Group 2, Census Tract 1067, Hennepin County, Minnesota",213,183,19,2,1,0,0,8,213,206,180,19,2,1,0,0,4,7,3,0,0,0,0,0,4
270531067002006,42,Lowry Hill East,45,45,1000000US270531067002006,"Block 2006, Block Group 2, Census Tract 1067, Hennepin County, Minnesota",135,111,2,0,11,0,0,11,135,133,109,2,0,11,0,0,11,2,2,0,0,0,0,0,0
270531067004001,42,Lowry Hill East,45,45,1000000US270531067004001,"Block 4001, Block Group 4, Census Tract 1067, Hennepin County, Minnesota",98,80,6,0,2,0,5,5,98,93,78,5,0,2,0,4,4,5,2,1,0,0,0,1,1
270531067004009,42,Lowry Hill East,45,45,1000000US270531067004009,"Block 4009, Block Group 4, Census Tract 1067, Hennepin County, Minnesota",120,108,3,2,4,0,1,2,120,116,106,3,2,4,0,0,1,4,2,0,0,0,0,1,1
270531067004008,42,Lowry Hill East,45,45,1000000US270531067004008,"Block 4008, Block Group 4, Census Tract 1067, Hennepin County, Minnesota",24,23,0,0,1,0,0,0,24,24,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270531067004005,42,Lowry Hill East,45,45,1000000US270531067004005,"Block 4005, Block Group 4, Census Tract 1067, Hennepin County, Minnesota",132,112,2,2,5,3,1,7,132,129,111,2,1,5,3,0,7,3,1,0,1,0,0,1,0
270531067001004,42,Lowry Hill East,45,45,1000000US270531067001004,"Block 1004, Block Group 1, Census Tract 1067, Hennepin County, Minnesota",47,39,2,0,1,0,0,5,47,47,39,2,0,1,0,0,5,0,0,0,0,0,0,0,0
270531067002000,42,Lowry Hill East,45,45,1000000US270531067002000,"Block 2000, Block Group 2, Census Tract 1067, Hennepin County, Minnesota",151,133,6,0,4,0,3,5,151,144,129,6,0,4,0,0,5,7,4,0,0,0,0,3,0
270531067003000,42,Lowry Hill East,45,45,1000000US270531067003000,"Block 3000, Block Group 3, Census Tract 1067, Hennepin County, Minnesota",111,98,3,0,6,0,1,3,111,108,97,3,0,6,0,0,2,3,1,0,0,0,0,1,1
270530077002020,42,Lowry Hill East,45,45,1000000US270530077002020,"Block 2020, Block Group 2, Census Tract 77, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530077002018,42,Lowry Hill East,45,45,1000000US270530077002018,"Block 2018, Block Group 2, Census Tract 77, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530077002017,42,Lowry Hill East,45,45,1000000US270530077002017,"Block 2017, Block Group 2, Census Tract 77, Hennepin County, Minnesota",104,91,3,2,5,0,1,2,104,97,88,3,1,4,0,0,1,7,3,0,1,1,0,1,1
270531067004007,42,Lowry Hill East,45,45,1000000US270531067004007,"Block 4007, Block Group 4, Census Tract 1067, Hennepin County, Minnesota",259,227,5,0,5,0,7,15,259,243,222,4,0,5,0,0,12,16,5,1,0,0,0,7,3
270530077002005,42,Lowry Hill East,45,45,1000000US270530077002005,"Block 2005, Block Group 2, Census Tract 77, Hennepin County, Minnesota",88,67,1,0,17,0,1,2,88,84,64,1,0,17,0,0,2,4,3,0,0,0,0,1,0
270531067002009,42,Lowry Hill East,45,45,1000000US270531067002009,"Block 2009, Block Group 2, Census Tract 1067, Hennepin County, Minnesota",169,158,2,2,2,0,1,4,169,159,151,2,1,2,0,0,3,10,7,0,1,0,0,1,1
270530077002012,42,Lowry Hill East,45,45,1000000US270530077002012,"Block 2012, Block Group 2, Census Tract 77, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530077002016,42,Lowry Hill East,45,45,1000000US270530077002016,"Block 2016, Block Group 2, Census Tract 77, Hennepin County, Minnesota",281,240,17,1,12,2,3,6,281,269,233,17,1,12,2,0,4,12,7,0,0,0,0,3,2
270530077002008,42,Lowry Hill East,45,45,1000000US270530077002008,"Block 2008, Block Group 2, Census Tract 77, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531067003004,42,Lowry Hill East,45,45,1000000US270531067003004,"Block 3004, Block Group 3, Census Tract 1067, Hennepin County, Minnesota",131,120,6,1,0,0,0,4,131,128,118,6,1,0,0,0,3,3,2,0,0,0,0,0,1
270531067003011,42,Lowry Hill East,45,45,1000000US270531067003011,"Block 3011, Block Group 3, Census Tract 1067, Hennepin County, Minnesota",143,126,3,2,6,0,1,5,143,135,122,2,1,6,0,0,4,8,4,1,1,0,0,1,1
270531067002001,42,Lowry Hill East,45,45,1000000US270531067002001,"Block 2001, Block Group 2, Census Tract 1067, Hennepin County, Minnesota",196,166,8,0,9,0,4,9,196,188,161,8,0,9,0,1,9,8,5,0,0,0,0,3,0
270531067003001,42,Lowry Hill East,45,45,1000000US270531067003001,"Block 3001, Block Group 3, Census Tract 1067, Hennepin County, Minnesota",171,153,4,0,7,0,3,4,171,162,151,4,0,6,0,0,1,9,2,0,0,1,0,3,3
270530077002022,42,Lowry Hill East,45,45,1000000US270530077002022,"Block 2022, Block Group 2, Census Tract 77, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530077002015,42,Lowry Hill East,45,45,1000000US270530077002015,"Block 2015, Block Group 2, Census Tract 77, Hennepin County, Minnesota",95,83,1,1,5,0,1,4,95,91,80,1,1,5,0,0,4,4,3,0,0,0,0,1,0
270530077002019,42,Lowry Hill East,45,45,1000000US270530077002019,"Block 2019, Block Group 2, Census Tract 77, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531067002002,42,Lowry Hill East,45,45,1000000US270531067002002,"Block 2002, Block Group 2, Census Tract 1067, Hennepin County, Minnesota",210,176,13,1,10,0,6,4,210,203,176,13,1,10,0,0,3,7,0,0,0,0,0,6,1
270531067001006,42,Lowry Hill East,45,45,1000000US270531067001006,"Block 1006, Block Group 1, Census Tract 1067, Hennepin County, Minnesota",263,200,33,3,15,0,5,7,263,253,195,32,3,15,0,2,6,10,5,1,0,0,0,3,1
270531067003006,42,Lowry Hill East,45,45,1000000US270531067003006,"Block 3006, Block Group 3, Census Tract 1067, Hennepin County, Minnesota",112,92,8,5,5,0,0,2,112,112,92,8,5,5,0,0,2,0,0,0,0,0,0,0,0
270530077002001,42,Lowry Hill East,45,45,1000000US270530077002001,"Block 2001, Block Group 2, Census Tract 77, Hennepin County, Minnesota",53,42,4,0,6,0,0,1,53,50,39,4,0,6,0,0,1,3,3,0,0,0,0,0,0
270530077002013,42,Lowry Hill East,45,45,1000000US270530077002013,"Block 2013, Block Group 2, Census Tract 77, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530077002014,42,Lowry Hill East,45,45,1000000US270530077002014,"Block 2014, Block Group 2, Census Tract 77, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531067003003,42,Lowry Hill East,45,45,1000000US270531067003003,"Block 3003, Block Group 3, Census Tract 1067, Hennepin County, Minnesota",132,108,6,3,7,0,2,6,132,124,102,6,3,7,0,0,6,8,6,0,0,0,0,2,0
270531080002002,43,ECCO,46,46,1000000US270531080002002,"Block 2002, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",75,70,0,0,3,0,2,0,75,71,68,0,0,3,0,0,0,4,2,0,0,0,0,2,0
270531080003000,43,ECCO,46,46,1000000US270531080003000,"Block 3000, Block Group 3, Census Tract 1080, Hennepin County, Minnesota",84,75,3,0,2,0,1,3,84,82,74,3,0,2,0,0,3,2,1,0,0,0,0,1,0
270531080004000,43,ECCO,46,46,1000000US270531080004000,"Block 4000, Block Group 4, Census Tract 1080, Hennepin County, Minnesota",84,77,1,3,2,0,0,1,84,84,77,1,3,2,0,0,1,0,0,0,0,0,0,0,0
270531080004006,43,ECCO,46,46,1000000US270531080004006,"Block 4006, Block Group 4, Census Tract 1080, Hennepin County, Minnesota",164,146,2,0,7,0,0,9,164,160,143,2,0,7,0,0,8,4,3,0,0,0,0,0,1
270531091001000,43,ECCO,46,46,1000000US270531091001000,"Block 1000, Block Group 1, Census Tract 1091, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531080003002,43,ECCO,46,46,1000000US270531080003002,"Block 3002, Block Group 3, Census Tract 1080, Hennepin County, Minnesota",80,79,0,0,1,0,0,0,80,76,75,0,0,1,0,0,0,4,4,0,0,0,0,0,0
270531080002003,43,ECCO,46,46,1000000US270531080002003,"Block 2003, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",122,112,5,0,3,0,0,2,122,120,111,5,0,3,0,0,1,2,1,0,0,0,0,0,1
270531080004002,43,ECCO,46,46,1000000US270531080004002,"Block 4002, Block Group 4, Census Tract 1080, Hennepin County, Minnesota",74,62,5,1,2,0,0,4,74,73,61,5,1,2,0,0,4,1,1,0,0,0,0,0,0
270531080004005,43,ECCO,46,46,1000000US270531080004005,"Block 4005, Block Group 4, Census Tract 1080, Hennepin County, Minnesota",68,60,5,0,1,0,0,2,68,68,60,5,0,1,0,0,2,0,0,0,0,0,0,0,0
270531080002007,43,ECCO,46,46,1000000US270531080002007,"Block 2007, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",88,78,1,2,5,0,0,2,88,85,77,1,2,5,0,0,0,3,1,0,0,0,0,0,2
270531080002008,43,ECCO,46,46,1000000US270531080002008,"Block 2008, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",77,68,0,0,7,0,0,2,77,77,68,0,0,7,0,0,2,0,0,0,0,0,0,0,0
270531080003005,43,ECCO,46,46,1000000US270531080003005,"Block 3005, Block Group 3, Census Tract 1080, Hennepin County, Minnesota",103,99,0,0,3,0,0,1,103,102,98,0,0,3,0,0,1,1,1,0,0,0,0,0,0
270531080002006,43,ECCO,46,46,1000000US270531080002006,"Block 2006, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",134,123,0,0,4,0,5,2,134,126,121,0,0,4,0,0,1,8,2,0,0,0,0,5,1
270531080002001,43,ECCO,46,46,1000000US270531080002001,"Block 2001, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",26,22,1,0,1,0,0,2,26,25,21,1,0,1,0,0,2,1,1,0,0,0,0,0,0
270531080002000,43,ECCO,46,46,1000000US270531080002000,"Block 2000, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",115,104,4,0,3,0,2,2,115,105,98,4,0,3,0,0,0,10,6,0,0,0,0,2,2
270531080002010,43,ECCO,46,46,1000000US270531080002010,"Block 2010, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",180,149,10,0,12,0,1,8,180,176,147,10,0,12,0,0,7,4,2,0,0,0,0,1,1
270531080003007,43,ECCO,46,46,1000000US270531080003007,"Block 3007, Block Group 3, Census Tract 1080, Hennepin County, Minnesota",87,72,1,0,3,0,5,6,87,75,69,0,0,3,0,0,3,12,3,1,0,0,0,5,3
270531080002005,43,ECCO,46,46,1000000US270531080002005,"Block 2005, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",103,98,2,0,2,0,0,1,103,103,98,2,0,2,0,0,1,0,0,0,0,0,0,0,0
270531080002009,43,ECCO,46,46,1000000US270531080002009,"Block 2009, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",77,71,0,1,3,0,2,0,77,75,70,0,1,3,0,1,0,2,1,0,0,0,0,1,0
270531080003004,43,ECCO,46,46,1000000US270531080003004,"Block 3004, Block Group 3, Census Tract 1080, Hennepin County, Minnesota",69,66,1,0,1,0,0,1,69,69,66,1,0,1,0,0,1,0,0,0,0,0,0,0,0
270531080004003,43,ECCO,46,46,1000000US270531080004003,"Block 4003, Block Group 4, Census Tract 1080, Hennepin County, Minnesota",46,46,0,0,0,0,0,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531080004004,43,ECCO,46,46,1000000US270531080004004,"Block 4004, Block Group 4, Census Tract 1080, Hennepin County, Minnesota",83,77,4,1,1,0,0,0,83,83,77,4,1,1,0,0,0,0,0,0,0,0,0,0,0
270531080004007,43,ECCO,46,46,1000000US270531080004007,"Block 4007, Block Group 4, Census Tract 1080, Hennepin County, Minnesota",17,13,1,0,3,0,0,0,17,16,13,0,0,3,0,0,0,1,0,1,0,0,0,0,0
270531080002004,43,ECCO,46,46,1000000US270531080002004,"Block 2004, Block Group 2, Census Tract 1080, Hennepin County, Minnesota",152,148,1,0,3,0,0,0,152,150,146,1,0,3,0,0,0,2,2,0,0,0,0,0,0
270531080003006,43,ECCO,46,46,1000000US270531080003006,"Block 3006, Block Group 3, Census Tract 1080, Hennepin County, Minnesota",106,102,0,0,1,0,0,3,106,100,97,0,0,1,0,0,2,6,5,0,0,0,0,0,1
270531091001003,43,ECCO,46,46,1000000US270531091001003,"Block 1003, Block Group 1, Census Tract 1091, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531080003003,43,ECCO,46,46,1000000US270531080003003,"Block 3003, Block Group 3, Census Tract 1080, Hennepin County, Minnesota",78,75,2,0,0,0,0,1,78,78,75,2,0,0,0,0,1,0,0,0,0,0,0,0,0
270531080003001,43,ECCO,46,46,1000000US270531080003001,"Block 3001, Block Group 3, Census Tract 1080, Hennepin County, Minnesota",85,66,1,0,18,0,0,0,85,85,66,1,0,18,0,0,0,0,0,0,0,0,0,0,0
270531080004001,43,ECCO,46,46,1000000US270531080004001,"Block 4001, Block Group 4, Census Tract 1080, Hennepin County, Minnesota",80,70,7,0,1,0,0,2,80,75,68,6,0,1,0,0,0,5,2,1,0,0,0,0,2
270530081004006,44,South Uptown,47,47,1000000US270530081004006,"Block 4006, Block Group 4, Census Tract 81, Hennepin County, Minnesota",116,109,2,0,2,0,0,3,116,115,108,2,0,2,0,0,3,1,1,0,0,0,0,0,0
270531092001002,44,South Uptown,47,47,1000000US270531092001002,"Block 1002, Block Group 1, Census Tract 1092, Hennepin County, Minnesota",90,87,0,0,1,0,1,1,90,84,82,0,0,1,0,0,1,6,5,0,0,0,0,1,0
270530081003004,44,South Uptown,47,47,1000000US270530081003004,"Block 3004, Block Group 3, Census Tract 81, Hennepin County, Minnesota",88,80,0,0,3,0,0,5,88,87,79,0,0,3,0,0,5,1,1,0,0,0,0,0,0
270531092001001,44,South Uptown,47,47,1000000US270531092001001,"Block 1001, Block Group 1, Census Tract 1092, Hennepin County, Minnesota",156,140,0,1,3,0,2,10,156,149,137,0,1,3,0,0,8,7,3,0,0,0,0,2,2
270530081003002,44,South Uptown,47,47,1000000US270530081003002,"Block 3002, Block Group 3, Census Tract 81, Hennepin County, Minnesota",81,75,4,0,2,0,0,0,81,81,75,4,0,2,0,0,0,0,0,0,0,0,0,0,0
270530081002007,44,South Uptown,47,47,1000000US270530081002007,"Block 2007, Block Group 2, Census Tract 81, Hennepin County, Minnesota",136,123,3,0,7,0,0,3,136,136,123,3,0,7,0,0,3,0,0,0,0,0,0,0,0
270530081003005,44,South Uptown,47,47,1000000US270530081003005,"Block 3005, Block Group 3, Census Tract 81, Hennepin County, Minnesota",91,77,5,0,8,0,1,0,91,89,76,5,0,8,0,0,0,2,1,0,0,0,0,1,0
270530081001005,44,South Uptown,47,47,1000000US270530081001005,"Block 1005, Block Group 1, Census Tract 81, Hennepin County, Minnesota",117,103,3,8,0,0,1,2,117,111,99,3,7,0,0,0,2,6,4,0,1,0,0,1,0
270531092003005,44,South Uptown,47,47,1000000US270531092003005,"Block 3005, Block Group 3, Census Tract 1092, Hennepin County, Minnesota",187,136,23,4,2,0,7,15,187,158,122,23,2,2,0,1,8,29,14,0,2,0,0,6,7
270530081001007,44,South Uptown,47,47,1000000US270530081001007,"Block 1007, Block Group 1, Census Tract 81, Hennepin County, Minnesota",84,74,3,0,1,0,0,6,84,75,67,2,0,1,0,0,5,9,7,1,0,0,0,0,1
270531092003007,44,South Uptown,47,47,1000000US270531092003007,"Block 3007, Block Group 3, Census Tract 1092, Hennepin County, Minnesota",62,60,0,1,1,0,0,0,62,61,59,0,1,1,0,0,0,1,1,0,0,0,0,0,0
270531092001003,44,South Uptown,47,47,1000000US270531092001003,"Block 1003, Block Group 1, Census Tract 1092, Hennepin County, Minnesota",136,121,1,4,6,0,0,4,136,131,116,1,4,6,0,0,4,5,5,0,0,0,0,0,0
270530081004000,44,South Uptown,47,47,1000000US270530081004000,"Block 4000, Block Group 4, Census Tract 81, Hennepin County, Minnesota",21,16,0,0,3,0,1,1,21,19,16,0,0,3,0,0,0,2,0,0,0,0,0,1,1
270530081004004,44,South Uptown,47,47,1000000US270530081004004,"Block 4004, Block Group 4, Census Tract 81, Hennepin County, Minnesota",192,180,4,0,4,0,1,3,192,187,176,4,0,4,0,1,2,5,4,0,0,0,0,0,1
270530081004001,44,South Uptown,47,47,1000000US270530081004001,"Block 4001, Block Group 4, Census Tract 81, Hennepin County, Minnesota",146,125,3,0,16,0,0,2,146,140,120,3,0,15,0,0,2,6,5,0,0,1,0,0,0
270530081003006,44,South Uptown,47,47,1000000US270530081003006,"Block 3006, Block Group 3, Census Tract 81, Hennepin County, Minnesota",116,98,2,2,9,0,0,5,116,116,98,2,2,9,0,0,5,0,0,0,0,0,0,0,0
270531092001000,44,South Uptown,47,47,1000000US270531092001000,"Block 1000, Block Group 1, Census Tract 1092, Hennepin County, Minnesota",132,115,9,1,3,0,2,2,132,126,111,9,1,3,0,0,2,6,4,0,0,0,0,2,0
270530081002004,44,South Uptown,47,47,1000000US270530081002004,"Block 2004, Block Group 2, Census Tract 81, Hennepin County, Minnesota",159,149,2,0,3,0,0,5,159,156,146,2,0,3,0,0,5,3,3,0,0,0,0,0,0
270531092003003,44,South Uptown,47,47,1000000US270531092003003,"Block 3003, Block Group 3, Census Tract 1092, Hennepin County, Minnesota",188,151,22,0,7,0,4,4,188,183,149,22,0,7,0,1,4,5,2,0,0,0,0,3,0
270530081001002,44,South Uptown,47,47,1000000US270530081001002,"Block 1002, Block Group 1, Census Tract 81, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530081001003,44,South Uptown,47,47,1000000US270530081001003,"Block 1003, Block Group 1, Census Tract 81, Hennepin County, Minnesota",277,223,15,17,9,0,1,12,277,264,219,15,12,8,0,0,10,13,4,0,5,1,0,1,2
270530081002003,44,South Uptown,47,47,1000000US270530081002003,"Block 2003, Block Group 2, Census Tract 81, Hennepin County, Minnesota",63,53,8,0,0,0,0,2,63,63,53,8,0,0,0,0,2,0,0,0,0,0,0,0,0
270530081002000,44,South Uptown,47,47,1000000US270530081002000,"Block 2000, Block Group 2, Census Tract 81, Hennepin County, Minnesota",73,65,6,0,2,0,0,0,73,71,64,5,0,2,0,0,0,2,1,1,0,0,0,0,0
270530081003007,44,South Uptown,47,47,1000000US270530081003007,"Block 3007, Block Group 3, Census Tract 81, Hennepin County, Minnesota",76,73,0,0,2,1,0,0,76,72,69,0,0,2,1,0,0,4,4,0,0,0,0,0,0
270530081001000,44,South Uptown,47,47,1000000US270530081001000,"Block 1000, Block Group 1, Census Tract 81, Hennepin County, Minnesota",67,54,4,1,2,0,2,4,67,59,51,4,1,2,0,0,1,8,3,0,0,0,0,2,3
270531092003006,44,South Uptown,47,47,1000000US270531092003006,"Block 3006, Block Group 3, Census Tract 1092, Hennepin County, Minnesota",151,127,9,0,4,0,4,7,151,145,126,9,0,4,0,0,6,6,1,0,0,0,0,4,1
270531092001007,44,South Uptown,47,47,1000000US270531092001007,"Block 1007, Block Group 1, Census Tract 1092, Hennepin County, Minnesota",230,200,11,0,5,0,5,9,230,213,190,11,0,5,0,0,7,17,10,0,0,0,0,5,2
270531092003004,44,South Uptown,47,47,1000000US270531092003004,"Block 3004, Block Group 3, Census Tract 1092, Hennepin County, Minnesota",185,150,18,3,10,0,2,2,185,176,144,17,3,10,0,0,2,9,6,1,0,0,0,2,0
270531092003000,44,South Uptown,47,47,1000000US270531092003000,"Block 3000, Block Group 3, Census Tract 1092, Hennepin County, Minnesota",91,59,16,0,4,0,1,11,91,88,58,14,0,4,0,1,11,3,1,2,0,0,0,0,0
270530081002002,44,South Uptown,47,47,1000000US270530081002002,"Block 2002, Block Group 2, Census Tract 81, Hennepin County, Minnesota",91,62,23,0,2,0,0,4,91,83,56,23,0,2,0,0,2,8,6,0,0,0,0,0,2
270530081002005,44,South Uptown,47,47,1000000US270530081002005,"Block 2005, Block Group 2, Census Tract 81, Hennepin County, Minnesota",83,64,0,4,12,0,3,0,83,79,63,0,4,12,0,0,0,4,1,0,0,0,0,3,0
270530081004003,44,South Uptown,47,47,1000000US270530081004003,"Block 4003, Block Group 4, Census Tract 81, Hennepin County, Minnesota",185,167,1,3,6,0,2,6,185,179,163,1,3,6,0,1,5,6,4,0,0,0,0,1,1
270530081003003,44,South Uptown,47,47,1000000US270530081003003,"Block 3003, Block Group 3, Census Tract 81, Hennepin County, Minnesota",121,100,6,0,6,0,3,6,121,114,96,6,0,6,0,1,5,7,4,0,0,0,0,2,1
270531092001005,44,South Uptown,47,47,1000000US270531092001005,"Block 1005, Block Group 1, Census Tract 1092, Hennepin County, Minnesota",81,76,4,0,0,0,0,1,81,78,73,4,0,0,0,0,1,3,3,0,0,0,0,0,0
270530081003000,44,South Uptown,47,47,1000000US270530081003000,"Block 3000, Block Group 3, Census Tract 81, Hennepin County, Minnesota",126,84,9,6,6,0,11,10,126,113,82,9,6,6,0,0,10,13,2,0,0,0,0,11,0
270530081002006,44,South Uptown,47,47,1000000US270530081002006,"Block 2006, Block Group 2, Census Tract 81, Hennepin County, Minnesota",127,85,18,6,4,0,8,6,127,117,83,18,6,4,0,0,6,10,2,0,0,0,0,8,0
270531092001006,44,South Uptown,47,47,1000000US270531092001006,"Block 1006, Block Group 1, Census Tract 1092, Hennepin County, Minnesota",161,142,6,0,2,0,5,6,161,152,138,6,0,2,0,1,5,9,4,0,0,0,0,4,1
270531092003001,44,South Uptown,47,47,1000000US270531092003001,"Block 3001, Block Group 3, Census Tract 1092, Hennepin County, Minnesota",130,107,14,1,3,0,2,3,130,125,104,14,1,3,0,0,3,5,3,0,0,0,0,2,0
270530081004005,44,South Uptown,47,47,1000000US270530081004005,"Block 4005, Block Group 4, Census Tract 81, Hennepin County, Minnesota",143,127,6,0,5,0,1,4,143,139,124,6,0,5,0,1,3,4,3,0,0,0,0,0,1
270531092001004,44,South Uptown,47,47,1000000US270531092001004,"Block 1004, Block Group 1, Census Tract 1092, Hennepin County, Minnesota",66,59,3,1,0,0,1,2,66,58,55,1,0,0,0,1,1,8,4,2,1,0,0,0,1
270530081004002,44,South Uptown,47,47,1000000US270530081004002,"Block 4002, Block Group 4, Census Tract 81, Hennepin County, Minnesota",154,142,0,0,8,0,0,4,154,149,137,0,0,8,0,0,4,5,5,0,0,0,0,0,0
270530081001006,44,South Uptown,47,47,1000000US270530081001006,"Block 1006, Block Group 1, Census Tract 81, Hennepin County, Minnesota",96,72,13,1,5,0,3,2,96,93,72,13,1,5,0,0,2,3,0,0,0,0,0,3,0
270530081002001,44,South Uptown,47,47,1000000US270530081002001,"Block 2001, Block Group 2, Census Tract 81, Hennepin County, Minnesota",60,53,1,0,3,0,0,3,60,59,53,1,0,3,0,0,2,1,0,0,0,0,0,0,1
270530081003001,44,South Uptown,47,47,1000000US270530081003001,"Block 3001, Block Group 3, Census Tract 81, Hennepin County, Minnesota",94,90,0,0,1,0,0,3,94,90,87,0,0,1,0,0,2,4,3,0,0,0,0,0,1
270531092003002,44,South Uptown,47,47,1000000US270531092003002,"Block 3002, Block Group 3, Census Tract 1092, Hennepin County, Minnesota",207,148,45,0,4,0,5,5,207,194,137,45,0,4,0,3,5,13,11,0,0,0,0,2,0
270530081001001,44,South Uptown,47,47,1000000US270530081001001,"Block 1001, Block Group 1, Census Tract 81, Hennepin County, Minnesota",111,99,4,0,4,0,0,4,111,104,93,4,0,4,0,0,3,7,6,0,0,0,0,0,1
270530081001004,44,South Uptown,47,47,1000000US270530081001004,"Block 1004, Block Group 1, Census Tract 81, Hennepin County, Minnesota",100,81,2,4,0,0,4,9,100,96,81,2,4,0,0,0,9,4,0,0,0,0,0,4,0
270531259001007,45,East Phillips,92,92,1000000US270531259001007,"Block 1007, Block Group 1, Census Tract 1259, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531259001015,45,East Phillips,92,92,1000000US270531259001015,"Block 1015, Block Group 1, Census Tract 1259, Hennepin County, Minnesota",56,45,2,1,3,0,0,5,56,55,45,2,0,3,0,0,5,1,0,0,1,0,0,0,0
270531259001000,45,East Phillips,92,92,1000000US270531259001000,"Block 1000, Block Group 1, Census Tract 1259, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
